2013/09/26 01:01:18,,0.23
2013/09/26 01:02:36,22.812,1.24
2013/09/26 01:02:42,22.812,1.14
2013/09/26 01:02:51,22.812,1.48
2013/09/26 01:02:57,22.812,1.36
2013/09/26 01:03:04,22.812,1.25
2013/09/26 01:03:10,22.812,1.06
2013/09/26 01:03:17,22.812,0.97
2013/09/26 01:03:23,22.875,0.90
2013/09/26 01:03:30,22.812,0.76
2013/09/26 01:03:36,22.812,0.70
2013/09/26 01:03:42,22.812,0.64
2013/09/26 01:03:49,22.875,0.59
2013/09/26 01:03:55,22.875,0.50
2013/09/26 01:04:02,22.812,0.46
2013/09/26 01:04:09,22.812,0.42
2013/09/26 01:04:15,22.812,0.51
2013/09/26 01:04:21,22.812,0.46
2013/09/26 01:04:28,22.812,0.43
2013/09/26 01:04:34,22.812,0.39
2013/09/26 01:04:47,23.937,0.52
2013/09/26 01:04:53,24.687,0.47
2013/09/26 01:05:00,24.375,0.44
2013/09/26 01:05:06,24.000,0.66
2013/09/26 01:05:13,23.750,0.61
2013/09/26 01:05:19,23.562,0.64
2013/09/26 01:05:25,23.437,0.70
2013/09/26 01:05:32,23.375,0.81
2013/09/26 01:05:38,23.312,0.74
2013/09/26 01:05:45,23.250,0.68
2013/09/26 01:05:51,23.250,0.58
2013/09/26 01:05:57,23.187,0.53
2013/09/26 01:06:04,23.187,0.57
2013/09/26 01:06:10,23.187,0.63
2013/09/26 01:06:17,23.125,0.58
2013/09/26 01:06:23,23.125,0.53
2013/09/26 01:06:29,23.125,0.49
2013/09/26 01:06:36,23.125,0.41
2013/09/26 01:06:42,23.062,0.38
2013/09/26 01:06:49,23.062,0.35
2013/09/26 01:06:55,23.062,0.32
2013/09/26 01:07:01,23.062,0.27
2013/09/26 01:07:08,23.000,0.25
2013/09/26 01:07:14,23.062,0.39
2013/09/26 01:07:20,23.000,0.48
2013/09/26 01:07:27,23.062,0.45
2013/09/26 01:07:33,23.062,0.41
2013/09/26 01:07:40,23.062,0.38
2013/09/26 01:07:46,23.062,0.32
2013/09/26 01:07:52,23.062,0.29
2013/09/26 01:07:59,23.062,0.27
2013/09/26 01:08:05,23.000,0.25
2013/09/26 01:08:11,23.062,0.21
2013/09/26 01:08:18,23.062,0.19
2013/09/26 01:08:24,23.000,0.26
2013/09/26 01:08:31,23.062,0.22
2013/09/26 01:08:37,23.000,0.20
2013/09/26 01:08:43,23.000,0.18
2013/09/26 01:08:50,23.000,0.25
2013/09/26 01:08:56,23.000,0.29
2013/09/26 01:09:03,23.000,0.27
2013/09/26 01:09:09,23.000,0.41
2013/09/26 01:09:16,23.000,0.42
2013/09/26 01:09:23,23.000,0.39
2013/09/26 01:09:29,23.000,0.36
2013/09/26 01:09:35,23.000,0.30
2013/09/26 01:09:42,23.000,0.28
2013/09/26 01:09:48,23.000,0.26
2013/09/26 01:09:54,23.000,0.40
2013/09/26 01:10:01,23.000,0.34
2013/09/26 01:10:07,23.000,0.31
2013/09/26 01:10:14,23.000,0.28
2013/09/26 01:10:20,23.000,0.34
2013/09/26 01:10:26,23.000,0.29
2013/09/26 01:10:33,23.000,0.27
2013/09/26 01:10:39,23.000,0.24
2013/09/26 01:10:46,23.000,0.28
2013/09/26 01:10:52,22.937,0.26
2013/09/26 01:10:58,23.000,0.32
2013/09/26 01:11:05,22.937,0.53
2013/09/26 01:11:11,23.000,0.45
2013/09/26 01:11:18,23.000,0.41
2013/09/26 01:11:24,23.000,0.38
2013/09/26 01:11:31,23.000,0.35
2013/09/26 01:11:37,23.000,0.30
2013/09/26 01:11:43,23.000,0.27
2013/09/26 01:11:50,23.000,0.33
2013/09/26 01:11:56,23.000,0.35
2013/09/26 01:12:02,23.000,0.33
2013/09/26 01:12:09,23.000,0.30
2013/09/26 01:12:15,23.000,0.36
2013/09/26 01:12:22,23.000,0.38
2013/09/26 01:12:28,23.000,0.35
2013/09/26 01:12:34,23.000,0.32
2013/09/26 01:12:41,23.000,0.57
2013/09/26 01:12:47,23.000,0.52
2013/09/26 01:12:54,23.000,0.48
2013/09/26 01:13:00,23.000,0.44
2013/09/26 01:13:07,23.000,0.37
2013/09/26 01:13:13,23.000,0.34
2013/09/26 01:13:19,23.000,0.32
2013/09/26 01:13:26,23.000,0.29
2013/09/26 01:13:32,23.000,0.69
2013/09/26 01:13:38,23.000,0.63
2013/09/26 01:13:45,23.000,0.66
2013/09/26 01:13:51,23.000,0.78
2013/09/26 01:13:57,23.000,0.72
2013/09/26 01:14:04,23.000,0.82
2013/09/26 01:14:10,23.000,0.76
2013/09/26 01:14:17,23.062,0.64
2013/09/26 01:14:23,23.000,0.59
2013/09/26 01:14:30,23.000,0.54
2013/09/26 01:14:36,24.500,0.53
2013/09/26 01:14:43,25.250,0.49
2013/09/26 01:14:49,25.562,0.45
2013/09/26 01:14:55,25.750,0.41
2013/09/26 01:15:02,25.812,0.50
2013/09/26 01:15:08,25.812,0.46
2013/09/26 01:15:15,26.000,0.42
2013/09/26 01:15:21,26.125,0.36
2013/09/26 01:15:28,26.187,0.33
2013/09/26 01:15:34,26.187,0.30
2013/09/26 01:15:40,26.250,0.28
2013/09/26 01:15:47,25.625,0.23
2013/09/26 01:15:53,25.187,0.22
2013/09/26 01:16:00,24.875,0.20
2013/09/26 01:16:06,24.625,0.18
2013/09/26 01:16:12,24.437,0.23
2013/09/26 01:16:19,24.312,0.21
2013/09/26 01:16:25,24.187,0.43
2013/09/26 01:16:32,24.062,0.59
2013/09/26 01:16:38,24.062,0.54
2013/09/26 01:16:45,24.062,0.50
2013/09/26 01:16:51,23.875,0.46
2013/09/26 01:16:57,23.875,0.39
2013/09/26 01:17:04,23.812,0.36
2013/09/26 01:17:10,23.750,0.33
2013/09/26 01:17:17,23.750,0.35
2013/09/26 01:17:23,23.750,0.32
2013/09/26 01:17:29,23.687,0.30
2013/09/26 01:17:36,23.687,0.27
2013/09/26 01:17:42,23.625,0.30
2013/09/26 01:17:49,23.625,0.28
2013/09/26 01:17:55,23.625,0.26
2013/09/26 01:18:01,23.625,0.29
2013/09/26 01:18:08,23.562,0.27
2013/09/26 01:18:14,23.562,0.25
